t_sec,ABack_x,ABack_y,ABack_z
811.01,-0.03125,0.175781,-0.026855
811.02,-0.12207,0.536133,-0.081543
811.03,-0.357422,0.956055,-0.218262
811.04,-0.606934,1.064941,-0.149902
811.05,-0.693359,0.75,0.089844
811.06,-0.567383,0.324707,0.451172
811.07,-0.571777,0.108398,1.350098
811.08,-0.951172,0.009277,2.269043
811.09,-1.431641,-0.195313,1.65625
811.1,-1.453125,-0.215332,1.944336
811.11,-1.433105,-0.377441,2.594238
811.12,-1.165039,-0.726074,2.584961
811.13,-0.508301,-1.003418,2.34375
811.14,-0.008789,-1.068848,1.863281
811.15,0.44873,-0.833496,1.285156
811.16,0.462891,-0.809082,0.95752
811.17,0.513184,-0.9375,0.60791
811.18,0.695313,-0.99707,0.491211
811.19,0.935547,-0.857422,0.300293
811.2,0.897461,-0.686035,0.000977
811.21,0.376465,-0.350098,0.003906
811.22,-0.098633,0.078125,-0.035156
811.23,-0.393555,0.562012,0.003418
811.24,-0.52002,0.874512,0.242188
811.25,-0.4375,1.061523,0.223633
811.26,-0.240234,1.009766,0.039551
811.27,-0.056641,0.653809,-0.091797
811.28,-0.027344,0.362793,0.153809
811.29,0.119141,0.088867,0.788086
811.3,0.478516,0.07666,1.983398
811.31,0.810059,0.138184,2.594238
811.32,1.01123,0.025879,2.497559
811.33,1.541504,-0.322266,2.54834
811.34,1.740234,-0.82959,2.185059
811.35,1.255371,-1.054688,1.919434
811.36,0.677734,-0.871094,1.410645
811.37,0.409668,-0.851074,0.887207
811.38,0.360352,-0.94873,0.626465
811.39,0.233887,-0.916992,0.533203
811.4,-0.111328,-0.672363,0.434082
811.41,-0.431641,-0.516602,-0.136719
811.42,-0.445313,-0.254883,-0.42041
811.43,-0.286133,0.125488,-0.154785
811.44,-0.149902,0.478516,-0.054199
811.45,-0.10498,0.888672,-0.169922
811.46,-0.277832,1.129395,0.100098
811.47,-0.549316,0.878418,0.173828
811.48,-0.724609,0.547852,0.125
811.49,-0.811035,0.337402,0.522949
811.5,-0.986816,0.320801,1.552734
811.51,-1.760254,0.102539,2.121094
811.52,-1.875488,0.120117,1.879883
811.53,-1.888672,-0.133301,2.13916
811.54,-2.023438,-0.732422,2.494141
811.55,-1.382813,-1.14502,2.536621
811.56,-0.578613,-1.101074,2.244141
811.57,0.04541,-1.009277,1.807129
811.58,0.138184,-0.972168,1.342285
811.59,0.448242,-1.225098,0.89502
811.6,0.642578,-1.213867,0.648438
811.61,0.87793,-1.001953,0.331543
811.62,0.882813,-0.689941,0.265137
811.63,0.678711,-0.461914,0.17334
811.64,0.234375,-0.124023,0.232422
811.65,-0.128418,0.240723,0.177246
811.66,-0.277832,0.713379,0.195801
811.67,-0.326172,1.072754,0.180664
811.68,-0.426758,1.081055,0.053711
811.69,-0.409668,0.814941,0.102539
811.7,-0.225098,0.387695,0.114258
811.71,0.06543,-0.06543,0.290527
811.72,0.334473,-0.467773,0.388672
811.73,0.478516,-0.892578,0.498535
811.74,0.261719,-1.123535,0.875488
811.75,0.036621,-0.840332,1.172852
811.76,0.246094,-0.367676,1.914063
811.77,0.73291,-0.222656,3.23584
811.78,1.213867,0.131836,3.108398
811.79,1.583984,0.385742,1.852539
811.8,1.421875,0.211914,1.490234
811.81,1.07959,-0.196777,1.361816
811.82,0.735352,-0.421387,1.507813
811.83,0.336426,-0.444824,1.48877
811.84,-0.037598,-0.384766,1.100098
811.85,-0.387695,-0.362305,0.557129
811.86,-0.769531,-0.394043,0.211914
811.87,-0.905273,-0.438965,0.108398
811.88,-0.79541,-0.418457,-0.01709
811.89,-0.509277,-0.352051,-0.167969
811.9,-0.254883,-0.158691,-0.148926
811.91,-0.137695,0.163574,-0.075684
811.92,-0.104004,0.507813,-0.143555
811.93,-0.194336,0.737305,-0.103027
811.94,-0.343262,0.660645,0.010254
811.95,-0.406738,0.583984,0.132813
811.96,-0.533691,0.623535,0.62207
811.97,-0.822266,0.708984,1.668945
811.98,-1.623535,0.209961,2.116211
811.99,-1.624023,-0.072266,1.82959
812.0,-1.217285,-0.232422,1.883789
812.01,-1.347656,-0.824707,3.133301
812.02,-1.030762,-1.256348,2.779785
812.03,-0.307617,-1.163086,2.390137
812.04,0.20752,-0.94873,1.795898
812.05,0.36377,-0.870605,1.236816
812.06,0.352051,-1.135742,1.005371
812.07,0.369141,-0.962402,0.586426
812.08,0.54541,-0.68457,0.126465
812.09,0.712402,-0.347656,0.080566
812.1,0.583984,-0.117676,0.198242
812.11,0.084473,0.186523,0.337402
812.12,-0.305664,0.465332,0.14209
812.13,-0.453125,0.776367,0.214355
812.14,-0.495605,0.909668,0.220703
812.15,-0.486328,0.893066,0.121582
812.16,-0.41748,0.717773,0.121094
812.17,-0.283203,0.333496,0.128418
812.18,-0.052734,-0.058594,0.097168
812.19,0.169922,-0.470215,0.158203
812.2,0.27832,-0.906738,0.401855
812.21,0.325195,-0.939941,1.315918
812.22,0.37793,-0.693359,2.265625
812.23,0.550781,-0.498047,2.999512
812.24,0.912109,0.064453,2.9375
812.25,1.366699,0.496094,1.901367
812.26,1.583008,0.104492,1.629395
812.27,1.437988,-0.375488,1.40625
812.28,1.185547,-0.518066,1.377441
812.29,0.841797,-0.435547,1.27832
812.3,0.407227,-0.383301,0.973633
812.31,-0.084473,-0.39209,0.657227
812.32,-0.527832,-0.354492,0.373535
812.33,-0.801758,-0.271973,0.19873
812.34,-0.837891,-0.242676,-0.348145
812.35,-0.603516,-0.146973,-0.556641
812.36,-0.309082,0.129395,-0.286133
812.37,-0.220703,0.352051,-0.093262
812.38,-0.294922,0.427246,-0.042969
812.39,-0.381348,0.448242,-0.031738
818.45,-0.254883,-0.321289,0.12207
818.46,-0.344238,-0.070313,-0.029297
818.47,-0.212402,0.166016,0.065918
818.48,-0.11377,0.390625,-0.185059
818.49,-0.068359,0.620605,-0.329102
818.5,-0.171875,0.705078,-0.085449
818.51,-0.357422,0.595215,0.05957
818.52,-0.391602,0.438477,0.259277
818.53,-0.445801,0.318359,0.783691
818.54,-0.736328,0.286133,1.538086
818.55,-1.253418,0.177246,1.737793
818.56,-1.589355,0.242676,1.688477
818.57,-1.487793,0.042969,1.890137
818.58,-1.580566,-0.464844,2.256348
818.59,-1.663086,-0.691895,2.380371
818.6,-1.165527,-0.645508,2.089355
818.61,-0.477539,-0.672363,1.86377
818.62,0.058594,-0.688477,1.748535
818.63,0.44873,-0.839844,1.539551
818.64,0.621094,-1.00293,1.277344
818.65,0.672363,-1.006836,0.876953
818.66,0.754883,-0.977539,0.455078
818.67,0.889648,-0.875,0.254395
818.68,0.849609,-0.740234,0.080078
818.69,0.426758,-0.528809,0.089844
818.7,-0.050293,-0.248047,0.088867
818.71,-0.293945,0.132324,0.104492
818.72,-0.345703,0.47998,0.240723
818.73,-0.358887,0.646973,0.376953
818.74,-0.330566,0.761719,0.381348
818.75,-0.243164,0.710938,0.253906
818.76,-0.038086,0.415527,0.13916
818.77,0.194336,0.062012,0.144531
818.78,0.298828,-0.326172,0.342285
818.79,0.199219,-0.61084,0.830078
818.8,0.157227,-0.72168,1.251953
818.81,0.370117,-0.515625,1.75
818.82,0.541992,-0.197754,2.395996
818.83,0.643555,-0.131348,2.472656
818.84,0.821289,-0.087891,2.154785
818.85,0.970215,-0.20166,1.851563
818.86,0.890137,-0.57959,1.352539
818.87,0.644531,-0.771973,1.230957
818.88,0.533203,-0.747559,1.236328
818.89,0.426758,-0.67334,0.973145
818.9,0.234375,-0.674316,0.659668
818.91,-0.124512,-0.663574,0.486816
818.92,-0.400391,-0.598145,0.447754
818.93,-0.456543,-0.55957,-0.004395
818.94,-0.356445,-0.422363,-0.216309
818.95,-0.223633,-0.155273,-0.036133
818.96,-0.098633,0.170898,-0.144531
818.97,-0.138184,0.48291,-0.102539
818.98,-0.294434,0.691406,0.150879
818.99,-0.387695,0.825195,0.449219
819.0,-0.457031,0.775879,0.803223
819.01,-0.712402,0.496094,1.568359
819.02,-0.990723,0.155762,2.007324
819.03,-1.033691,-0.227051,1.888672
819.04,-0.960449,-0.509766,2.049805
819.05,-1.070313,-0.598145,2.608887
819.06,-0.942871,-0.563965,2.29834
819.07,-0.314453,-0.433594,2.085449
819.08,0.226074,-0.556152,1.700195
819.09,0.543945,-0.632813,1.304688
819.1,0.658691,-0.610352,1.206543
819.11,0.478027,-0.54248,1.005859
819.12,0.424316,-0.45752,0.626953
819.13,0.663574,-0.423828,0.29834
819.14,0.771484,-0.458008,0.177734
819.15,0.42334,-0.591309,-0.141113
819.16,-0.030273,-0.458984,-0.028809
819.17,-0.302246,-0.106934,0.121582
819.18,-0.388672,0.281738,0.271484
819.19,-0.308105,0.616699,0.421387
819.2,-0.062988,0.850586,0.32959
819.21,0.052734,0.991211,0.21582
819.22,-0.009277,0.996094,0.349121
819.23,-0.029297,0.785156,0.736328
819.24,0.223633,0.638184,1.456055
819.25,0.45459,0.42334,1.98877
819.26,0.734863,0.075684,2.157227
819.27,1.020508,-0.462891,2.509277
819.28,1.141113,-0.930176,2.294922
819.29,0.921875,-1.07666,1.837891
819.3,0.498047,-0.932617,1.364746
819.31,0.179199,-0.830078,1.067383
819.32,0.092773,-0.754883,0.766113
819.33,0.086914,-0.676758,0.551758
819.34,-0.081543,-0.452637,0.615723
819.35,-0.30957,-0.290527,0.399414
819.36,-0.351563,-0.292969,-0.038574
819.37,-0.115723,-0.15918,-0.144043
819.38,0.06543,0.015625,-0.082031
819.39,0.059082,0.293457,-0.120605
819.4,-0.065918,0.67041,0.039551
819.41,-0.345703,0.898438,0.222656
819.42,-0.564453,0.828125,0.243164
819.43,-0.508789,0.638184,0.277832
819.44,-0.413086,0.500977,0.474121
819.45,-0.574219,0.382324,1.056152
819.46,-1.01709,0.342285,2.023438
819.47,-1.560059,0.062988,1.894531
819.48,-1.33252,-0.181152,1.564453
819.49,-1.266602,-0.595703,2.584473
819.5,-1.024902,-0.99707,2.773926
819.51,-0.464355,-1.119141,2.326172
819.52,0.226074,-0.983887,2.049316
819.53,0.721191,-0.919922,1.765625
819.54,0.799316,-1.091797,1.378906
819.55,0.466797,-1.160645,1.033203
819.56,0.367676,-1.024414,0.363281
819.57,0.577637,-0.824707,0.250977
819.58,0.614258,-0.574219,0.221191
819.59,0.290527,-0.276855,0.021973
819.6,-0.063477,0.153809,-0.04248
819.61,-0.282715,0.667969,-0.032715
819.62,-0.442871,0.945313,0.057617
819.63,-0.539063,0.892578,0.115234
819.64,-0.479004,0.824707,0.253418
819.65,-0.338379,0.655762,0.229492
819.66,-0.138672,0.413574,0.205078
819.67,-0.047363,0.157715,0.335938
819.68,0.125977,0.03125,0.789063
819.69,0.441895,-0.161133,1.534668
819.7,0.608398,-0.390625,2.716797
819.71,0.776855,-0.246582,3.038086
819.72,1.157715,0.124023,2.458008
819.73,1.413574,0.035156,2.005371
819.74,1.133789,-0.351074,1.678223
819.75,0.71582,-0.724609,1.670898
819.76,0.46875,-0.869141,1.523926
819.77,0.413086,-0.865723,1.34082
819.78,0.333496,-0.738281,0.972168
819.79,0.029297,-0.585938,0.541016
819.8,-0.379883,-0.455078,0.179199
819.81,-0.687988,-0.320801,0.031738
819.82,-0.725586,-0.280273,-0.162598
819.83,-0.370117,-0.206543,-0.124023
819.84,-0.105469,0.149902,0.043945
819.85,-0.075684,0.577637,0.057129
819.86,-0.249512,0.90332,-0.006348
819.87,-0.443359,0.837402,-0.215332
819.88,-0.441406,0.539063,-0.126465
819.89,-0.283691,0.230957,0.084961
819.9,-0.197266,0.126953,0.624512
819.91,-0.43457,0.288086,1.5625
819.92,-1.018066,0.199707,2.31543
819.93,-1.546875,0.025391,2.052734
819.94,-1.366211,-0.015625,1.931641
819.95,-1.206055,-0.461426,2.675781
819.96,-1.059082,-0.870117,2.349121
819.97,-0.606934,-0.641602,2.04834
819.98,0.040527,-0.788086,1.835449
819.99,0.213379,-0.811523,1.687988
820.0,0.32666,-0.94043,1.299805
820.01,0.301758,-1.041504,0.607422
820.02,0.499512,-1.028809,0.223145
820.03,0.671875,-0.856934,0.268555
820.04,0.528809,-0.592773,0.11084
820.05,0.04541,-0.21582,0.038574
820.06,-0.237793,0.365234,0.120117
820.07,-0.265137,0.921875,0.191895
820.08,-0.230957,1.310059,0.140625
820.09,-0.205078,1.196777,0.07959
820.1,-0.159668,0.790527,-0.014648
820.11,-0.14209,0.234375,-0.09375
820.12,-0.072754,-0.245605,-0.009277
820.13,0.061523,-0.451172,0.366211
820.14,0.343262,-0.323242,1.060547
820.15,0.517578,-0.169434,1.96875
820.16,0.666016,-0.09082,2.806641
820.17,1.066895,0.234863,2.492188
820.18,1.586914,0.314453,2.053223
820.19,1.646484,-0.330566,1.857422
820.2,1.258301,-0.795898,1.73584
820.21,0.791504,-0.879395,1.58252
820.22,0.59375,-0.737305,1.402344
820.23,0.526367,-0.573242,1.318848
820.24,0.321777,-0.48877,1.008789
820.25,-0.09082,-0.447754,0.461426
820.26,-0.528809,-0.405273,0.077637
820.27,-0.760742,-0.362305,-0.091797
820.28,-0.693359,-0.352539,-0.366699
820.29,-0.399414,-0.200684,-0.178711
820.3,-0.195313,0.195801,0.124512
820.31,-0.291504,0.643066,0.09668
820.32,-0.494141,0.926758,-0.013672
820.33,-0.647461,1.098633,0.181641
820.34,-0.750488,1.272949,0.776367
820.35,-1.06543,1.005371,1.383301
820.36,-1.472168,0.482422,1.407227
820.37,-1.568359,0.199219,1.396484
820.38,-1.30957,-0.202148,1.809082
820.39,-1.384277,-0.70166,2.556152
820.4,-1.445801,-1.198242,2.450684
820.41,-0.760254,-1.112305,2.120117
820.42,-0.078125,-0.806152,1.872559
820.43,0.312012,-0.712402,1.378906
820.44,0.410156,-0.740234,1.115234
820.45,0.357422,-0.731445,0.818848
820.46,0.395508,-0.562012,0.478027
820.47,0.52832,-0.334473,0.255859
820.48,0.496094,-0.323242,0.087402
820.49,0.096191,-0.297852,-0.097656
820.5,-0.246582,-0.005371,-0.035156
820.51,-0.241699,0.332031,0.045898
820.52,-0.129883,0.768555,0.352539
820.53,0.106445,0.975586,0.271484
820.54,0.252441,0.790039,0.048828
820.55,0.165527,0.584961,0.077148
820.56,-0.039551,0.394531,0.342285
820.57,0.226074,0.384277,1.082031
820.58,0.688477,0.255371,1.505859
820.59,1.280762,0.215332,1.713379
820.6,1.53125,-0.009277,2.429688
820.61,1.466309,-0.312988,2.183594
820.62,1.466797,-0.758301,1.892578
820.63,1.291992,-1.131348,1.988281
820.64,0.833984,-1.095215,1.828613
820.65,0.485352,-1.011719,1.449707
820.66,0.37207,-0.958984,1.033691
820.67,0.362305,-0.923828,0.763184
820.68,0.261719,-0.764648,0.569336
820.69,0.008789,-0.53125,0.328613
820.7,-0.253418,-0.31543,0.069824
820.71,-0.324219,-0.114746,-0.222168
820.72,-0.230469,0.210938,-0.26123
820.73,-0.197266,0.504883,-0.315918
820.74,-0.229004,0.6875,-0.249512
820.75,-0.355469,0.715332,-0.047852
820.76,-0.503906,0.54834,0.222656
820.77,-0.585449,0.280273,0.296875
820.78,-0.628418,0.221191,0.547852
820.79,-0.858887,0.356934,1.022461
820.8,-1.263672,0.305176,1.532715
820.81,-1.598145,0.194824,1.866699
820.82,-1.399414,-0.032227,2.041016
820.83,-1.306152,-0.435059,2.516113
820.84,-1.367188,-0.869141,2.429199
820.85,-1.040039,-1.034668,2.031738
820.86,-0.473633,-0.814453,1.885254
820.87,-0.08252,-0.789063,1.677734
820.88,0.194824,-0.881348,1.562988
820.89,0.331055,-0.927246,1.416992
820.9,0.41748,-0.81543,1.024902
820.91,0.542969,-0.679688,0.507813
820.92,0.74707,-0.611328,0.26123
820.93,0.788574,-0.533691,0.341309
820.94,0.476563,-0.460938,0.183594
820.95,0.050293,-0.231934,0.037109
820.96,-0.158691,0.221191,0.003906
820.97,-0.212402,0.652832,0.032227
820.98,-0.248047,0.87207,0.060059
820.99,-0.244629,0.868652,0.068848
821.0,-0.15918,0.620117,0.003906
821.01,-0.042969,0.255371,0.098145
821.02,0.07373,-0.113281,0.152832
821.03,0.14502,-0.402344,0.305664
821.04,0.25,-0.507813,0.802734
821.05,0.436523,-0.389648,1.605957
821.06,0.573242,-0.25293,2.48584
821.07,0.587891,-0.153809,2.349609
821.08,0.839844,0.069336,1.985352
821.09,1.168457,0.001465,1.856445
821.1,1.243164,-0.419434,1.663086
821.11,1.032227,-0.612305,1.481445
821.12,0.852539,-0.669922,1.364258
821.13,0.787109,-0.688965,1.21875
821.14,0.648926,-0.728516,0.989258
821.15,0.294922,-0.740723,0.727051
821.16,-0.109863,-0.612793,0.458008
821.17,-0.348633,-0.444824,0.299316
821.18,-0.430664,-0.358398,-0.116211
821.19,-0.32373,-0.235352,-0.275391
821.2,-0.144043,0.070313,-0.083008
821.21,-0.178711,0.41748,0.00293
821.22,-0.38623,0.743164,0.065918
821.23,-0.538086,1.063965,0.313965
821.24,-0.692871,1.220703,0.65918
821.25,-1.009277,0.939941,1.067383
821.26,-1.227051,0.587402,1.272461
821.27,-1.240234,0.238281,1.416504
821.28,-1.134766,-0.275391,2.123047
821.29,-1.20166,-0.537598,2.562012
821.3,-1.220215,-0.759766,2.254395
821.31,-0.842773,-0.762207,2.062988
821.32,-0.316895,-0.66748,1.930664
821.33,0.088867,-0.574707,1.597168
821.34,0.29248,-0.563965,1.291016
821.35,0.36084,-0.602051,1.169434
821.36,0.382324,-0.566895,1.054199
821.37,0.505859,-0.472656,0.792969
821.38,0.69043,-0.477051,0.459961
821.39,0.746582,-0.534668,0.349121
821.4,0.516113,-0.600586,0.088379
821.41,0.060059,-0.453125,-0.007813
821.42,-0.107422,-0.103516,-0.037109
821.43,-0.070313,0.311523,0.063965
821.44,0.053711,0.696289,0.248047
821.45,0.101563,0.765137,0.157715
821.46,0.082031,0.668457,0.086426
821.47,-0.049805,0.528809,0.059082
821.48,-0.142578,0.294922,0.297363
821.49,0.104492,0.226074,0.912598
821.5,0.477539,0.104004,1.515137
821.51,0.708984,-0.06543,1.974121
821.52,0.772461,-0.245605,2.442871
821.53,0.979492,-0.241211,2.20166
821.54,1.06543,-0.456543,1.773438
821.55,0.923828,-0.858398,1.85498
821.56,0.61377,-0.805664,1.632813
821.57,0.387207,-0.616699,1.266602
821.58,0.334961,-0.568848,0.938477
821.59,0.352051,-0.611816,0.809082
821.6,0.23291,-0.597168,0.750488
821.61,-0.069824,-0.525391,0.547363
821.62,-0.282227,-0.396484,0.322266
821.63,-0.328125,-0.218262,0.130859
821.64,-0.168945,-0.015137,-0.098633
821.65,0.029785,0.183105,-0.159668
821.66,0.149414,0.3125,-0.108398
821.67,0.004883,0.432129,-0.043457
821.68,-0.259766,0.564941,0.070313
821.69,-0.509277,0.673828,0.157715
821.7,-0.761719,0.883301,0.515137
821.71,-1.04541,0.98877,1.037109
821.72,-1.540039,0.686035,1.256348
821.73,-1.748535,0.221191,1.284668
821.74,-1.527832,-0.239258,1.85498
821.75,-1.587402,-0.805176,2.543457
821.76,-1.721191,-1.115234,2.47168
821.77,-1.520508,-1.046387,2.196777
821.78,-0.939941,-0.890625,2.117676
821.79,-0.347168,-0.766602,1.936035
821.8,0.124023,-0.667969,1.736328
821.81,0.427734,-0.583984,1.615723
821.82,0.597168,-0.489258,1.375
821.83,0.62793,-0.33252,1.140137
821.84,0.568359,-0.254395,0.851563
821.85,0.538086,-0.267578,0.496582
821.86,0.58252,-0.282227,0.310547
821.87,0.582031,-0.325684,0.327637
821.88,0.432617,-0.418457,0.227539
821.89,0.04248,-0.37207,0.210938
821.9,-0.241699,-0.108887,0.147949
821.91,-0.336914,0.234863,0.020508
821.92,-0.365723,0.519043,0.062988
821.93,-0.388672,0.665527,0.157715
821.94,-0.362793,0.698242,0.311035
821.95,-0.258301,0.458496,0.202637
821.96,-0.057617,0.129395,0.062988
821.97,0.15918,-0.121582,0.016113
821.98,0.324707,-0.350586,0.240234
821.99,0.365234,-0.564453,0.702148
822.0,0.425293,-0.629883,1.287109
822.01,0.536621,-0.48291,1.880371
822.02,0.671387,-0.286133,2.084473
822.03,0.916992,-0.004395,2.027832
822.04,1.094727,0.031738,1.865723
822.05,1.081055,-0.266602,1.569824
822.06,0.878418,-0.636719,1.564453
822.07,0.759277,-0.832031,1.489746
822.08,0.677246,-0.790039,1.333008
822.09,0.493164,-0.64502,1.159668
822.1,0.244629,-0.507324,1.042969
822.11,-0.049316,-0.387695,0.736328
822.12,-0.310059,-0.299805,0.451172
822.13,-0.472168,-0.243652,0.153809
822.14,-0.453613,-0.205078,-0.068848
822.15,-0.290039,-0.190918,-0.154297
822.16,-0.085449,-0.112793,-0.094727
822.17,0.038086,0.149414,-0.045898
822.18,-0.013184,0.466797,0.01709
822.19,-0.205566,0.749023,0.239258
822.2,-0.509766,0.975586,0.640625
822.21,-0.947266,0.989258,1.244141
822.22,-1.508301,0.744141,1.375
822.23,-1.808105,0.668457,1.338867
822.24,-1.578613,0.347656,1.54248
822.25,-1.439941,-0.258301,2.192383
822.26,-1.570801,-0.961914,2.516602
822.27,-1.368164,-1.266602,2.10498
822.28,-0.708008,-0.875977,1.899902
822.29,-0.140625,-0.807129,1.693359
822.3,0.349121,-0.677734,1.670898
822.31,0.660645,-0.719727,1.489746
822.32,0.808594,-0.683105,1.292969
822.33,0.719727,-0.551758,1.067383
822.34,0.660156,-0.42627,0.782715
822.35,0.70459,-0.330078,0.449707
822.36,0.626953,-0.27832,0.29541
822.37,0.387695,-0.287109,0.191895
822.38,0.072754,-0.291504,-0.010254
822.39,-0.233887,-0.090332,0.01123
822.4,-0.323242,0.225586,-0.122559
822.41,-0.276855,0.495117,-0.031738
822.42,-0.161621,0.62793,0.122559
822.43,-0.063477,0.506836,0.13623
822.44,-0.006836,0.26416,0.15625
822.45,0.025391,0.130371,0.246094
822.46,0.010742,0.032227,0.372559
822.47,0.128418,0.159668,0.625
822.48,0.442383,0.475098,1.262207
822.49,0.762207,0.414551,1.825684
822.5,0.956055,0.230469,2.046875
822.51,1.143066,-0.031738,2.263672
822.52,1.338379,-0.380859,2.008301
822.53,1.18457,-0.661621,1.789551
822.54,0.802246,-0.672363,1.802246
822.55,0.506836,-0.575684,1.73291
822.56,0.300781,-0.529785,1.422852
822.57,0.242676,-0.478516,1.401855
822.58,0.187988,-0.400879,1.484863
822.59,0.046387,-0.336914,1.29541
822.6,-0.176758,-0.323242,1.009766
822.61,-0.418457,-0.346191,0.774414
822.62,-0.584473,-0.429688,0.490234
822.63,-0.606934,-0.520508,0.192871
822.64,-0.48877,-0.489746,0.045898
822.65,-0.32959,-0.334473,0.06543
822.66,-0.118164,-0.041992,0.18457
822.67,-0.051758,0.472656,0.320801
822.68,-0.251953,1.070801,0.517578
822.69,-0.675293,1.303223,0.42627
822.7,-0.958008,1.028809,0.130859
822.71,-0.799805,0.657227,0.578125
822.72,-0.634766,0.305176,1.145996
822.73,-0.643555,0.023926,1.289551
822.74,-0.776855,-0.043457,1.262695
822.75,-0.863281,-0.102539,1.240723
822.76,-0.87793,-0.277832,1.350586
822.77,-0.669922,-0.23877,1.584473
822.78,-0.461914,-0.198242,1.594238
822.79,-0.192383,-0.103516,1.581055
822.8,0.086426,-0.03125,1.574219
822.81,0.257813,-0.035645,1.460449
822.82,0.300781,-0.088867,1.350586
822.83,0.224121,-0.144531,1.260254
822.84,0.146973,-0.196289,1.213867
822.85,0.192383,-0.225586,1.19043
822.86,0.270996,-0.248047,1.040039
822.87,0.221191,-0.371582,0.840332
822.88,0.135254,-0.535156,0.660156
822.89,0.070801,-0.565918,0.341309
822.9,0.070313,-0.399414,0.261719
822.91,0.012207,-0.300781,0.209961
822.92,-0.050781,-0.160645,0.245605
822.93,0.188477,0.152832,0.088379
822.94,0.498047,0.660645,0.298828
822.95,0.67627,0.931152,0.406738
822.96,0.61084,0.832031,0.625977
822.97,0.506348,0.733398,0.961914
822.98,0.546875,0.798828,1.108887
822.99,0.575195,0.745117,1.120117
823.0,0.629883,0.604004,1.25
823.01,0.717285,0.329102,1.34668
823.02,0.639648,0.087402,1.491211
823.03,0.495117,-0.021484,1.728027
823.04,0.416504,0.0,1.948242
823.05,0.246582,-0.025391,1.90918
823.06,0.058105,-0.016113,1.699707
823.07,0.053223,0.012207,1.465332
835.53,0.149668,-0.302119,0.543652
835.54,-0.26228,-0.120459,0.246094
835.55,-0.50791,0.046328,-0.07291
835.56,-0.512397,0.207651,-0.213335
835.57,-0.387715,0.312881,-0.097139
835.58,-0.309326,0.362251,0.140625
835.59,-0.424707,0.379395,0.393066
835.6,-0.696245,0.480234,0.784141
835.61,-1.139121,0.500166,1.175703
835.62,-1.474727,0.291523,1.195503
835.63,-1.416602,0.102695,1.373125
835.64,-1.249512,-0.033813,1.855835
835.65,-1.316387,-0.373525,2.328174
835.66,-1.412456,-0.782866,2.420791
835.67,-1.236094,-1.031504,2.142695
835.68,-0.808628,-1.049971,1.861348
835.69,-0.37915,-0.891895,1.662988
835.7,-0.063892,-0.762207,1.412808
835.71,0.165176,-0.704707,1.118066
835.72,0.350752,-0.621357,0.809751
835.73,0.535254,-0.48958,0.585283
835.74,0.731812,-0.343506,0.346313
835.75,0.834688,-0.205078,0.184492
835.76,0.747417,-0.160444,0.104443
835.77,0.39791,-0.172354,0.146592
835.78,0.043872,-0.118896,0.185742
835.79,-0.085352,0.033203,0.11416
835.8,-0.103262,0.227563,0.116084
835.81,-0.057959,0.409678,0.232002
835.82,0.044551,0.520435,0.245405
835.83,0.179961,0.516113,0.282129
835.84,0.233276,0.360303,0.287891
835.85,0.305957,0.085742,0.54501
835.86,0.536094,-0.105396,1.049526
835.87,0.825801,-0.275312,1.660059
835.88,0.828682,-0.495313,2.047212
835.89,0.675732,-0.610986,2.169873
835.9,0.872461,-0.562886,2.140098
835.91,1.089863,-0.702676,1.997871
835.92,0.923022,-0.886528,1.705659
835.93,0.48875,-0.959541,1.335283
835.94,0.362183,-0.828394,1.212329
835.95,0.42959,-0.570977,1.112344
835.96,0.321787,-0.235161,0.925576
835.97,-0.085029,0.002676,0.564385
835.98,-0.411821,0.054697,0.213433
835.99,-0.460449,-0.04248,-0.118652
836.0,-0.36084,-0.164551,-0.143066
836.01,-0.20459,-0.378906,-0.062012
836.02,-0.083984,-0.504395,0.19043
836.03,-0.085938,-0.305664,0.351074
836.04,-0.236816,0.004395,0.44873
836.05,-0.447754,0.483398,0.637695
836.06,-0.764648,0.713867,0.846191
836.07,-0.939941,0.704102,0.866211
836.08,-0.951172,0.740234,1.282715
836.09,-0.966797,0.643555,1.415039
836.1,-1.054688,0.46582,1.590332
836.11,-1.178223,-0.289551,1.814453
836.12,-1.05957,-0.869629,2.363281
836.13,-0.588867,-0.876953,2.393555
836.14,-0.045898,-0.783691,2.028809
836.15,0.381348,-0.855957,1.629883
836.16,0.710449,-0.978027,1.455078
836.17,0.900391,-1.071777,1.255371
836.18,0.748047,-1.063477,1.0625
836.19,0.703613,-0.993652,0.822754
836.2,0.870117,-0.79541,0.564453
836.21,0.789551,-0.546875,0.094727
836.22,0.375488,-0.348633,-0.275391
836.23,0.096191,-0.154785,-0.24707
836.24,-0.096191,0.105957,-0.350098
836.25,-0.120117,0.266602,-0.137695
836.26,-0.140625,0.23877,0.077637
836.27,-0.126465,0.229492,0.391602
836.28,-0.007813,0.411133,0.773926
836.29,0.283203,0.749512,1.181641
836.3,0.468262,0.968262,1.318359
836.31,0.643555,1.117676,1.14209
836.32,0.6875,0.887695,0.946289
836.33,0.682617,0.510254,1.338867
836.34,0.844238,0.223633,1.997559
836.35,0.857422,-0.04541,2.130371
836.36,0.524414,-0.295898,1.899902
836.37,0.234863,-0.336426,1.814453
836.38,-0.026855,-0.395996,1.576172
836.39,0.057129,-0.607422,1.293457
836.4,0.290527,-0.84082,1.05957
836.41,0.379395,-0.995117,0.791504
